key,source_text,target_text
item.farmers_delight_christmas_editio.orange_royal_frosting,Orange Royal Frosting,オレンジロイヤルファインディング
item.farmers_delight_christmas_editio.orange_sugar_cookie,Orange Sugar Cookie,オレンジシュガークッキー
item.farmers_delight_christmas_editio.pink_frosted_gingerbread_cookie,Pink Frosted Gingerbread Circle,ピンクのフロストド・ジンジャーブレッドサークル
item.farmers_delight_christmas_editio.pink_gingerbread_man,Pink Gingerbread Man,ピンクジンジャーブレッドマン
item.farmers_delight_christmas_editio.pink_gingerbread_star,Pink Gingerbread Star,ピンクジンジャーブレッドの星
item.farmers_delight_christmas_editio.pink_gingerbread_tree,Pink Gingerbread Tree,ピンクジンジャーブレッドの木
item.farmers_delight_christmas_editio.pink_royal_frosting,Pink Royal Frosting,ピンクのロイヤルフロスティング
item.farmers_delight_christmas_editio.pink_sugar_cookie,Pink Sugar Cookie,ピンクの砂糖クッキー
item.farmers_delight_christmas_editio.purple_frosted_gingerbread_cookie,Purple Frosted Gingerbread Circle,パープル色のフロストド・ジンジャーブレッド円
item.farmers_delight_christmas_editio.purple_gingerbread_man,Purple Gingerbread Man,紫のジンジャーブレッドマン
item.farmers_delight_christmas_editio.purple_gingerbread_star,Purple Gingerbread Star,パープルジンジャースター
item.farmers_delight_christmas_editio.purple_gingerbread_tree,Purple Gingerbread Tree,パープルジンジャーツリー
item.farmers_delight_christmas_editio.purple_royal_frosting,Purple Royal Frosting,紫ロイヤルファインディング
item.farmers_delight_christmas_editio.purplesugarcookie,Purplesugarcookie,パープルの砂糖クッキー
item.farmers_delight_christmas_editio.raw_gingerbread_cookie,Raw Gingerbread Circle,生のジンジャーブレッドサークル
item.farmers_delight_christmas_editio.raw_gingerbread_dough,Raw Gingerbread Dough,生ジンジャーブレッドの生地
item.farmers_delight_christmas_editio.raw_gingerbread_man,Raw Gingerbread Man,生ジンジャーブレッドマン
item.farmers_delight_christmas_editio.raw_gingerbread_star,Raw Gingerbread Star,未調理ジンジャーブレッド星
item.farmers_delight_christmas_editio.raw_gingerbread_tree,Raw Gingerbread Tree,未調理ジンジャーブレッド木
item.farmers_delight_christmas_editio.red_frosted_gingerbread_cookie,Red Frosted Gingerbread Circle,赤い霜のジンジャーブレッド円
item.farmers_delight_christmas_editio.red_gingerbread_man,Red Gingerbread Man,赤いジンジャーブレッドマン
item.farmers_delight_christmas_editio.red_gingerbread_star,Red Gingerbread Star,赤いジンジャーブレッド星
item.farmers_delight_christmas_editio.red_gingerbread_tree,Red Gingerbread Tree,赤いジンジャーブレッド木
item.farmers_delight_christmas_editio.red_sugar_cookie,Red Sugar Cookie,赤砂糖クッキー
item.farmers_delight_christmas_editio.royal_frosting_blue,Blue Royal Frosting,青いロイヤルフロスティング
item.farmers_delight_christmas_editio.royal_frosting_red,Red Royal Frosting,赤い王室フロストィング
item.farmers_delight_christmas_editio.star_cookie_cutter,Star Cookie Cutter,星型クッキー型
item.farmers_delight_christmas_editio.sugar_cookie,Sugar Cookie,砂糖クッキー
item.farmers_delight_christmas_editio.tree_cookie_cutter,Tree Cookie Cutter,木型クッキー型
item.farmers_delight_christmas_editio.vannila_ice_cream,Vannila Ice Cream,バニラアイスクリーム
item.farmers_delight_christmas_editio.white_frosted_gingerbread_cookie,White Frosted Gingerbread Circle,白のフローズンジンジャーブレッド円
item.farmers_delight_christmas_editio.white_gingerbread_man,White Gingerbread Man,白ジンジャーブレッドの男
item.farmers_delight_christmas_editio.white_gingerbread_star,White Gingerbread Star,白いジンジャーブレッドスター
item.farmers_delight_christmas_editio.white_gingerbread_tree,White Gingerbread Tree,白いジンジャーブレッドツリー
item.farmers_delight_christmas_editio.white_royal_frosting,White Royal Frosting,白の王室アイシング
item.farmers_delight_christmas_editio.white_sugar_cookie,White Sugar Cookie,白砂糖クッキー
item.farmers_delight_christmas_editio.wrapped_chocolate_coin,Wrapped Chocolate Coin,包み込まれたチョコレートコイン
item.farmers_delight_christmas_editio.yellow_frosted_gingerbread_cookie,Yellow Frosted Gingerbread Circle,イエロー色のフロストド・ジンジャーブレッド円
item.farmers_delight_christmas_editio.yellow_gingerbread_man,Yellow Gingerbread Man,黄色いジンジャーブレッドマン
item.farmers_delight_christmas_editio.yellow_gingerbread_star,Yellow Gingerbread Star,イエロージンジャースター
item.farmers_delight_christmas_editio.yellow_gingerbread_tree,Yellow Gingerbread Tree,イエロージンジャーツリー
item.farmers_delight_christmas_editio.yellow_royal_frosting,Yellow Royal Frosting,黄色ロイヤルファインディング
item.farmers_delight_christmas_editio.yellow_sugar_cookie,Yellow Sugar Cookie,黄色のシュガークッキー
item_group.farmers_delight_christmas_editio.farmers_delight_christmas_edition,Farmers Delight Christmas Edition,農民の喜びクリスマス版
