key,source_text,target_text
block.productivetrees.purpleheart_planks,Purpleheart Planks,パープルハート板材
item.productivetrees.roasted_candlenut,Roasted Candlenut,ロースト済みキャンドルナット
block.productivetrees.allspice_stripped_log,Allspice Stripped Log,オールスパイス樹皮を剥いだ原木
block.productivetrees.blue_yonder_wood,Blue Yonder Wood,ブルーヨンダー木材
block.productivetrees.copoazu_stripped_wood,Copoazu Stripped Wood,コポアズ樹皮を剥いだ木材
block.productivetrees.red_delicious_apple_hanging_sign,Red Delicious Apple Hanging Sign,レッドデリシャスアップル吊り看板
block.productivetrees.advanced_blue_yonder_beehive,Advanced Blue Yonder Beehive,高度なブルーヨンダーハチの巣箱
block.productivetrees.cocobolo_slab,Cocobolo Slab,ココボロハーフブロック
block.productivetrees.hazelnut_crate,Crate of Hazelnuts,ヘーゼルナッツの木箱
block.productivetrees.myrtle_ebony_button,Myrtle Ebony Button,マートルエボニーボタン
block.productivetrees.night_fuchsia_fence,Night Fuchsia Fence,ナイトフクシアフェンス
block.productivetrees.boxwood_slab,Boxwood Slab,ボックスウッドハーフブロック
block.productivetrees.douglas_fir_leaves,Douglas Fir Leaves,ダグラスファー葉
block.productivetrees.brazil_nut.latin,Bertholletia excelsa,Bertholletia excelsa
item.productivetrees.banana,Banana,バナナ
block.productivetrees.grandidiers_baobab_sapling,Grandidiers Baobab Sapling,グランディディエバオバブ苗木
block.productivetrees.rowan_crate,Crate of Rowans,ローワンの木箱
block.productivetrees.whitebeam_slab,Whitebeam Slab,ホワイトビームハーフブロック
block.productivetrees.expansion_box_dogwood,Dogwood Expansion Box,ドッグウッド拡張ボックス
block.productivetrees.finger_lime_bookshelf,Finger Lime Bookshelf,フィンガーライム本棚
block.productivetrees.yew_hanging_sign,Yew Hanging Sign,ユー吊り看板
block.productivetrees.salak_fence,Salak Fence,サラックフェンス
block.productivetrees.sequoia_door,Sequoia Door,Sequoiaドア
block.productivetrees.golden_delicious_apple_button,Golden Delicious Apple Button,ゴールデンデリシャスAppleボタン
block.productivetrees.golden_delicious_apple_sign,Golden Delicious Apple Sign,ゴールデンデリシャスApple看板
block.productivetrees.blue_yonder_hanging_sign,Blue Yonder Hanging Sign,ブルーヨンダー吊り看板
block.productivetrees.olive_sign,Olive Sign,オリーブ看板
block.productivetrees.pandanus_sapling,Pandanus Sapling,パンダナス苗木
block.productivetrees.purpleheart_button,Purpleheart Button,パープルハートボタン
block.productivetrees.sparkle_cherry_stripped_log,Sparkle Cherry Stripped Log,スパークルチェリー樹皮を剥いだ原木
block.productivetrees.advanced_mango_beehive,Advanced Mango Beehive,高度なマンゴーハチの巣箱
block.productivetrees.blue_mahoe_stripped_wood,Blue Mahoe Stripped Wood,ブルーMahoe樹皮を剥いだ木材
block.productivetrees.brazil_nut_pressure_plate,Brazil Nut Pressure Plate,ブラジルNut感圧板
block.productivetrees.finger_lime_stripped_log,Finger Lime Stripped Log,フィンガーライム樹皮を剥いだ原木
block.productivetrees.key_lime_fruit,Key Lime Fruiting Leaves,Keyライム実のなる葉
block.productivetrees.time_traveller_bookshelf,Time Traveller Bookshelf,タイムトラベラー本棚
tag.item.c.storage_blocks.lemon,Lemons,レモン
block.productivetrees.almond_crate,Crate of Almonds,Almondsの木箱
block.productivetrees.expansion_box_asai_palm,Asai Palm Expansion Box,アサイPalm拡張ボックス
block.productivetrees.beech_leaves,Beech Leaves,ビーチ葉
block.productivetrees.rippling_willow_fence_gate,Rippling Willow Fence Gate,リプリングウィローフェンスゲート
block.productivetrees.mahogany_stripped_log,Mahogany Stripped Log,マホガニー樹皮を剥いだ原木
block.productivetrees.old_fustic_button,Old Fustic Button,オールドフスティックボタン
block.productivetrees.pink_ivory_slab,Pink Ivory Slab,ピンクアイボリーハーフブロック
block.productivetrees.white_poplar_pressure_plate,White Poplar Pressure Plate,ホワイトポプラ感圧板
block.productivetrees.ginkgo_door,Ginkgo Door,イチョウドア
block.productivetrees.hornbeam_potted_sapling,Hornbeam Potted Sapling,Hornbeam鉢植えの苗木
block.productivetrees.blue_yonder_bookshelf,Blue Yonder Bookshelf,ブルーヨンダー本棚
block.productivetrees.sparkle_cherry_stripped_wood,Sparkle Cherry Stripped Wood,スパークルチェリー樹皮を剥いだ木材
block.productivetrees.advanced_candlenut_beehive,Advanced Candlenut Beehive,高度なキャンドルナットハチの巣箱
block.productivetrees.ginkgo_wood,Ginkgo Wood,イチョウ木材
block.productivetrees.olive_planks,Olive Planks,オリーブ板材
block.productivetrees.rowan_sapling,Rowan Sapling,ローワン苗木
block.productivetrees.white_ipe_slab,White Ipe Slab,ホワイトアイペハーフブロック
tag.item.productivetrees.lawson_cypress_logs,Lawson Cypress Logs,ローソンサイプレスs原木
block.productivetrees.advanced_sugar_maple_beehive,Advanced Sugar Maple Beehive,高度なSugarメープルハチの巣箱
block.productivetrees.alder_wood,Alder Wood,アルダー木材
block.productivetrees.pomelo_fence_gate,Pomelo Fence Gate,ポメロフェンスゲート
block.productivetrees.sweet_crabapple_door,Sweet Crabapple Door,スウィートクラブアップルドア
block.productivetrees.zebrano_leaves,Zebrano Leaves,ゼブラーノ葉
item.productivetrees.pear,Pear,ペア
block.productivetrees.beliy_naliv_apple.latin,Malus domestica 'White Cloud',Malus domestica 'White Cloud'
block.productivetrees.beliy_naliv_apple_pressure_plate,Beliy Naliv Apple Pressure Plate,ベリーNalivApple感圧板
block.productivetrees.silver_lime_fence,Silver Lime Fence,シルバーライムフェンス
block.productivetrees.citron_log,Citron Log,シトロン原木
block.productivetrees.lawson_cypress_sign,Lawson Cypress Sign,ローソンサイプレス看板
block.productivetrees.purple_spiral_leaves,Purple Spiral Leaves,パープルSpiral葉
block.productivetrees.sweet_crabapple_hanging_sign,Sweet Crabapple Hanging Sign,スウィートクラブアップル吊り看板
block.productivetrees.expansion_box_cherry_plum,Cherry Plum Expansion Box,チェリープラム拡張ボックス
block.productivetrees.olive_pressure_plate,Olive Pressure Plate,オリーブ感圧板
block.productivetrees.red_crepe_myrtle_sign,Red Crepe Myrtle Sign,レッドクレープマートル看板
block.productivetrees.swamp_gum_bookshelf,Swamp Gum Bookshelf,スワンプGum本棚
block.productivetrees.aquilaria_pressure_plate,Aquilaria Pressure Plate,アクイラリア感圧板
block.productivetrees.firecracker_fence_gate,Firecracker Fence Gate,ファイアクラッカーフェンスゲート
block.productivetrees.cinnamon_fence_gate,Cinnamon Fence Gate,シナモンフェンスゲート
block.productivetrees.iroko_wood,Iroko Wood,イロコ木材
block.productivetrees.ginkgo_stripped_wood,Ginkgo Stripped Wood,イチョウ樹皮を剥いだ木材
block.productivetrees.key_lime_fence,Key Lime Fence,Keyライムフェンス
block.productivetrees.advanced_european_larch_beehive,Advanced European Larch Beehive,高度なヨーロッパカラマツハチの巣箱
block.productivetrees.balsam_fir_pressure_plate,Balsam Fir Pressure Plate,バルサムファー感圧板
block.productivetrees.cempedak_leaves,Cempedak Leaves,セムペダク葉
block.productivetrees.black_locust_stripped_log,Black Locust Stripped Log,ブラックロカスト樹皮を剥いだ原木
block.productivetrees.butternut_button,Butternut Button,Butternutボタン
block.productivetrees.ash_slab,Ash Slab,アッシュハーフブロック
block.productivetrees.cempedak_crate,Crate of Cempedak,セムペダクの木箱
block.productivetrees.satsuma_button,Satsuma Button,Satsumaボタン
block.productivetrees.swamp_gum_stripped_wood,Swamp Gum Stripped Wood,スワンプGum樹皮を剥いだ木材
tag.item.productivetrees.beech_logs,Beech Logs,ビーチs原木
block.productivetrees.allspice_sapling,Allspice Sapling,オールスパイス苗木
block.productivetrees.cedar_trapdoor,Cedar Trapdoor,シダートラップドア
block.productivetrees.western_hemlock_trapdoor,Western Hemlock Trapdoor,ウエスタンヘムロックトラップドア
block.productivetrees.advanced_yellow_meranti_beehive,Advanced Yellow Meranti Beehive,高度なイエローメランティハチの巣箱
block.productivetrees.ginkgo_stairs,Ginkgo Stairs,イチョウ階段
block.productivetrees.brazil_nut_trapdoor,Brazil Nut Trapdoor,ブラジルNutトラップドア
tag.item.productivetrees.golden_delicious_apple_logs,Golden Delicious Apple Logs,ゴールデンデリシャスApples原木
block.productivetrees.water_wonder_fence_gate,Water Wonder Fence Gate,ウォーターワンダーフェンスゲート
block.productivetrees.cinnamon_button,Cinnamon Button,シナモンボタン
block.productivetrees.expansion_box_osage_orange,Osage Orange Expansion Box,オセージオレンジ拡張ボックス
block.productivetrees.hawthorn_sapling,Hawthorn Sapling,サンザシ苗木
block.productivetrees.lime_sapling,Lime Sapling,ライム苗木
block.productivetrees.star_fruit_slab,Star Fruit Slab,スターFruitハーフブロック
block.productivetrees.advanced_pistachio_beehive,Advanced Pistachio Beehive,高度なピスタチオハチの巣箱
block.productivetrees.banana_button,Banana Button,バナナボタン
block.productivetrees.jackfruit_wood,Jackfruit Wood,ジャックフルーツ木材
block.productivetrees.beech_log,Beech Log,ビーチ原木
block.productivetrees.holly_stripped_log,Holly Stripped Log,ヒイラギ樹皮を剥いだ原木
block.productivetrees.advanced_balsa_beehive,Advanced Balsa Beehive,高度なバルサハチの巣箱
block.productivetrees.cherry_plum_crate,Crate of Cherry Plums,チェリーPlumsの木箱
block.productivetrees.boxwood_fence_gate,Boxwood Fence Gate,ボックスウッドフェンスゲート
block.productivetrees.cave_dweller_fence,Cave Dweller Fence,ケーブドウェラーフェンス
block.productivetrees.copper_beech_trapdoor,Copper Beech Trapdoor,カッパービーチトラップドア
block.productivetrees.expansion_box_purpleheart,Purpleheart Expansion Box,パープルハート拡張ボックス
block.productivetrees.kapok_wood,Kapok Wood,カポック木材
block.productivetrees.almond_sapling,Almond Sapling,アーモンド苗木
block.productivetrees.blue_mahoe_sapling,Blue Mahoe Sapling,ブルーMahoe苗木
block.productivetrees.mango_fence_gate,Mango Fence Gate,マンゴーフェンスゲート
block.productivetrees.white_willow_stripped_log,White Willow Stripped Log,ホワイトウィロー樹皮を剥いだ原木
block.productivetrees.beech_trapdoor,Beech Trapdoor,ビーチトラップドア
block.productivetrees.great_sallow_sign,Great Sallow Sign,グレートサロー看板
productivetrees.sapling_description.firecracker,These explosive trees were banned from parties eons ago but can still be found in ancient cities deep underground.,これらの爆発的な木は、何千年も前にパーティーから禁止されましたが、地下の古い都市でまだ見つけることができます。
block.productivetrees.advanced_silver_lime_beehive,Advanced Silver Lime Beehive,高度なシルバーライムハチの巣箱
block.productivetrees.aspen_trapdoor,Aspen Trapdoor,アスペントラップドア
block.productivetrees.brazilwood_door,Brazilwood Door,ブラジルウッドドア
block.productivetrees.purple_blackthorn_pressure_plate,Purple Blackthorn Pressure Plate,パープルブラックソーン感圧板
item.productivetrees.elderberry,Elderberry,エルダーベリー
block.productivetrees.blackthorn_fence_gate,Blackthorn Fence Gate,ブラックソーンフェンスゲート
block.productivetrees.nectarine_button,Nectarine Button,ネクタリンボタン
block.productivetrees.dogwood_hanging_sign,Dogwood Hanging Sign,ドッグウッド吊り看板
block.productivetrees.aspen_leaves,Aspen Leaves,アスペン葉
block.productivetrees.clove_fence_gate,Clove Fence Gate,クローブフェンスゲート
block.productivetrees.night_fuchsia_wood,Night Fuchsia Wood,ナイトフクシア木材
block.productivetrees.red_maple_leaves,Red Maple Leaves,レッドメープル葉
block.productivetrees.zebrano_sign,Zebrano Sign,ゼブラーノ看板
tag.item.c.storage_blocks.snake_fruit,Snake Fruits,スネークフルーツ
block.productivetrees.ash_log,Ash Log,アッシュ原木
block.productivetrees.flowering_crabapple_fruit,Flowering Crabapple Fruiting Leaves,ハナリンゴ実のなる葉
block.productivetrees.expansion_box_prairie_crabapple,Prairie Crabapple Expansion Box,プレーリークラブアップル拡張ボックス
tag.item.c.storage_blocks.pear,Pears,ナシ
block.productivetrees.aquilaria_sign,Aquilaria Sign,アクイラリア看板
block.productivetrees.sweet_chestnut_slab,Sweet Chestnut Slab,スウィートチェスナットハーフブロック
block.productivetrees.elderberry_wood,Elderberry Wood,エルダーベリー木材
item.productivetrees.candlenut,Candlenut,キャンドルナット
block.productivetrees.brazil_nut_slab,Brazil Nut Slab,ブラジルナッツハーフブロック
block.productivetrees.bull_pine_sapling,Bull Pine Sapling,ブルパイン苗木
block.productivetrees.expansion_box_sour_cherry,Sour Cherry Expansion Box,サワーチェリー拡張ボックス
block.productivetrees.silver_fir_potted_sapling,Silver Fir Potted Sapling,シルバーファー鉢植えの苗木
tag.item.c.storage_blocks.elderberry,Elderberries,エルダーベリー
block.productivetrees.red_maple_door,Red Maple Door,レッドメープルドア
block.productivetrees.sweet_chestnut_hanging_sign,Sweet Chestnut Hanging Sign,スウィートチェスナット吊り看板
item.productivetrees.date_palm_juice,Date Palm Juice,デートパームジュース
tag.item.c.storage_blocks.hala_fruit,Hala Fruits,ハラフルーツ
tag.item.productivetrees.apricot_logs,Apricot Logs,アプリコット原木
block.productivetrees.ipe_stripped_wood,Ipe Stripped Wood,アイペ樹皮を剥いだ木材
block.productivetrees.persimmon_wood,Persimmon Wood,パーシモン木材
block.productivetrees.blackthorn_leaves,Blackthorn Leaves,ブラックソーン葉
block.productivetrees.boxwood_planks,Boxwood Planks,ボックスウッド板材
block.productivetrees.monkey_puzzle_door,Monkey Puzzle Door,モンキーパズルドア
block.productivetrees.osage_orange_button,Osage Orange Button,オセージオレンジボタン
block.productivetrees.star_fruit_fence,Star Fruit Fence,スターフルーツフェンス
block.productivetrees.thunder_bolt_fence_gate,Thunder Bolt Fence Gate,サンダーボルトフェンスゲート
block.productivetrees.alder_planks,Alder Planks,アルダー板材
block.productivetrees.allspice_potted_sapling,Allspice Potted Sapling,オールスパイス鉢植えの苗木
block.productivetrees.expansion_box_kapok,Kapok Expansion Box,カポック拡張ボックス
block.productivetrees.salak_fruit,Salak Fruiting Leaves,サラック実のなる葉
block.productivetrees.yellow_meranti_sapling,Yellow Meranti Sapling,イエローメランティ苗木
block.productivetrees.papaya_stairs,Papaya Stairs,パパイヤ階段
block.productivetrees.pink_ipe.latin,Handroanthus impetiginosus,Handroanthus impetiginosus
block.productivetrees.mahogany_sapling,Mahogany Sapling,マホガニー苗木
block.productivetrees.peach_stripped_log,Peach Stripped Log,ピーチ樹皮を剥いだ原木
block.productivetrees.slimy_delight_stripped_log,Slimy Delight Stripped Log,スライミーデライト樹皮を剥いだ原木
block.productivetrees.sparkling_cherry_crate,Crate of Sparkling Cherries,スパークリングチェリーの木箱
block.productivetrees.advanced_night_fuchsia_beehive,Advanced Night Fuchsia Beehive,高度なナイトフクシアハチの巣箱
block.productivetrees.cacao_log,Cacao Log,カカオ原木
block.productivetrees.great_sallow_hanging_sign,Great Sallow Hanging Sign,グレートサロー吊り看板
block.productivetrees.mandarin.latin,Citrus reticulata,Citrus reticulata
item.productivetrees.wild_cherry,Wild Cherry,ワイルドチェリー
block.productivetrees.advanced_red_banana_beehive,Advanced Red Banana Beehive,高度なレッドバナナハチの巣箱
block.productivetrees.cultivated_pear_stripped_wood,Cultivated Pear Stripped Wood,栽培ペア樹皮を剥いだ木材
block.productivetrees.cacao_potted_sapling,Cacao Potted Sapling,カカオ鉢植えの苗木
block.productivetrees.coconut_sign,Coconut Sign,ココナッツ看板
block.productivetrees.expansion_box_firecracker,Firecracker Expansion Box,ファイアクラッカー拡張ボックス
block.productivetrees.expansion_box_pink_ipe,Pink Ipe Expansion Box,ピンクアイペ拡張ボックス
block.productivetrees.kumquat_slab,Kumquat Slab,キンカンハーフブロック
block.productivetrees.pandanus_button,Pandanus Button,パンダナスボタン
block.productivetrees.advanced_black_cherry_beehive,Advanced Black Cherry Beehive,高度なブラックチェリーハチの巣箱
block.productivetrees.advanced_cork_oak_beehive,Advanced Cork Oak Beehive,高度なコルクオークハチの巣箱
block.productivetrees.sweetsop_crate,Crate of Sweetsops,スウィーツソップの木箱
tag.item.productivetrees.purple_ipe_logs,Purple Ipe Logs,パープルアイペ原木
block.productivetrees.pandanus_leaves,Pandanus Leaves,パンダナス葉
block.productivetrees.rowan_stairs,Rowan Stairs,ローワン階段
block.productivetrees.purple_ipe_fence_gate,Purple Ipe Fence Gate,パープルアイペフェンスゲート
block.productivetrees.soursop_slab,Soursop Slab,サワップハーフブロック
block.productivetrees.sweet_crabapple_stripped_wood,Sweet Crabapple Stripped Wood,スウィートクラブアップル樹皮を剥いだ木材
item.productivetrees.roasted_cashew,Roasted Cashew,ロースト済みカシューナッツ
block.productivetrees.brown_amber_stripped_wood,Brown Amber Stripped Wood,ブラウンアンバー樹皮を剥いだ木材
block.productivetrees.jackfruit_trapdoor,Jackfruit Trapdoor,ジャックフルーツトラップドア
tag.item.c.storage_blocks.coffee_bean,Coffee Beans,コーヒー豆
block.productivetrees.orange_stairs,Orange Stairs,オレンジ階段
block.productivetrees.red_crepe_myrtle_door,Red Crepe Myrtle Door,レッドクレープマートルドア
block.productivetrees.sycamore_fig_sapling,Sycamore Fig Sapling,シカモアイチジク苗木
tag.item.productivetrees.ipe_logs,Ipe Logs,アイペ原木
tag.item.productivetrees.purple_crepe_myrtle_logs,Purple Crepe Myrtle Logs,パープルクレープマートル原木
block.productivetrees.banana_trapdoor,Banana Trapdoor,バナナトラップドア
block.productivetrees.flickering_sun.latin,Stella coruscatio,Stella coruscatio
block.productivetrees.plantain_door,Plantain Door,プランテーンドア
block.productivetrees.aspen_potted_sapling,Aspen Potted Sapling,アスペン鉢植えの苗木
block.productivetrees.peach_potted_sapling,Peach Potted Sapling,ピーチ鉢植えの苗木
block.productivetrees.yellow_meranti_trapdoor,Yellow Meranti Trapdoor,イエローメランティトラップドア
tag.item.c.storage_blocks.apple,Apples,リンゴ
block.productivetrees.lemon_leaves,Lemon Leaves,レモン葉
block.productivetrees.soursop.latin,Annona muricata,Annona muricata
block.productivetrees.mahogany_button,Mahogany Button,マホガニーボタン
block.productivetrees.sugar_apple_slab,Sugar Apple Slab,シュガーアップルハーフブロック
block.productivetrees.swamp_gum_log,Swamp Gum Log,スワンプガム原木
block.productivetrees.tuscarora_crepe_myrtle_sapling,Tuscarora Crepe Myrtle Sapling,タスカロラクレープマートル苗木
block.productivetrees.bull_pine.latin,Pinus ponderosa,Pinus ponderosa
block.productivetrees.pistachio_log,Pistachio Log,ピスタチオ原木
block.productivetrees.hawthorn_bookshelf,Hawthorn Bookshelf,サンザシ本棚
block.productivetrees.lawson_cypress_bookshelf,Lawson Cypress Bookshelf,ローソンサイプレス本棚
block.productivetrees.red_banana_wood,Red Banana Wood,レッドバナナ木材
block.productivetrees.expansion_box_brazil_nut,Brazil Nut Expansion Box,ブラジルNut拡張ボックス
block.productivetrees.expansion_box_rose_gum,Rose Gum Expansion Box,ローズGum拡張ボックス
block.productivetrees.copper_beech_fence_gate,Copper Beech Fence Gate,カッパービーチフェンスゲート
block.productivetrees.lawson_cypress_pressure_plate,Lawson Cypress Pressure Plate,ローソンサイプレス感圧板
block.productivetrees.myrtle_ebony_fence,Myrtle Ebony Fence,マートルエボニーフェンス
block.productivetrees.sour_cherry_slab,Sour Cherry Slab,サワーチェリーハーフブロック
block.productivetrees.swamp_gum_trapdoor,Swamp Gum Trapdoor,スワンプGumトラップドア
block.productivetrees.asai_palm_sign,Asai Palm Sign,アサイPalm看板
block.productivetrees.brown_amber_fruit,Brown Amber Fruiting Leaves,ブラウンAmber実のなる葉
block.productivetrees.flickering_sun_sapling,Flickering Sun Sapling,FlickeringSun苗木
block.productivetrees.nutmeg_log,Nutmeg Log,ナツメグ原木
block.productivetrees.nutmeg_planks,Nutmeg Planks,ナツメグ板材
block.productivetrees.rubber_tree_stairs,Rubber Tree Stairs,ゴムノキTree階段
block.productivetrees.socotra_dragon_door,Socotra Dragon Door,ソコトラドラゴンドア
tag.item.c.storage_blocks.tangerine,Tangerines,タンジェリン
block.productivetrees.almond_sign,Almond Sign,アーモンド看板
block.productivetrees.copoazu_fence,Copoazu Fence,コポアズフェンス
block.productivetrees.silver_fir_wood,Silver Fir Wood,シルバーファー木材
block.productivetrees.water_wonder_bookshelf,Water Wonder Bookshelf,ウォーターワンダー本棚
block.productivetrees.ash_fence,Ash Fence,アッシュフェンス
block.productivetrees.brown_amber_fence,Brown Amber Fence,ブラウンAmberフェンス
block.productivetrees.expansion_box_mandarin,Mandarin Expansion Box,マンダリン拡張ボックス
block.productivetrees.flickering_sun_stairs,Flickering Sun Stairs,FlickeringSun階段
block.productivetrees.monkey_puzzle_log,Monkey Puzzle Log,モンキーPuzzle原木
block.productivetrees.plum_pressure_plate,Plum Pressure Plate,プラム感圧板
block.productivetrees.star_fruit_log,Star Fruit Log,スターFruit原木
tag.item.c.storage_blocks.date,Dates,デート
block.productivetrees.allspice_fence_gate,Allspice Fence Gate,オールスパイスフェンスゲート
block.productivetrees.black_cherry_sapling,Black Cherry Sapling,ブラックチェリー苗木
block.productivetrees.persimmon_bookshelf,Persimmon Bookshelf,パーシモン本棚
block.productivetrees.red_maple_stripped_wood,Red Maple Stripped Wood,レッドメープル樹皮を剥いだ木材
block.productivetrees.socotra_dragon_planks,Socotra Dragon Planks,ソコトラドラゴン板材
block.productivetrees.water_wonder_leaves,Water Wonder Leaves,ウォーターワンダー葉
block.productivetrees.white_ipe_fence_gate,White Ipe Fence Gate,ホワイトアイペフェンスゲート
block.productivetrees.grapefruit_hanging_sign,Grapefruit Hanging Sign,Grapefruit吊り看板
block.productivetrees.great_sallow_button,Great Sallow Button,グレートサローボタン
block.productivetrees.beliy_naliv_apple_crate,Crate of Beliy Naliv Apples,ベリーNalivApplesの木箱
item.productivetrees.finger_lime,Finger Lime,フィンガーライム
